OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025BNT,2025-04-06T10:24:46.368000,14.25571546,.0200636,98.4963,84.0137,199.6587,315.2082,0,U,31285,999,93732,.36392E-3,.1017E-4,0
FENGYUN 1C DEB,1999-025BNU,2025-04-05T23:22:41.559168,14.19462365,.0082585,100.8749,289.5450,229.3603,130.0364,0,U,31286,999,60458,.55938E-2,.12146E-3,0
FENGYUN 1C DEB,1999-025BNV,2025-04-04T01:05:18.985632,14.25858505,.002999,99.4282,130.8471,66.8915,293.5418,0,U,31287,999,93082,.29005E-2,.6891E-4,0
FENGYUN 1C DEB,1999-025BNW,2025-04-05T15:19:39.863712,14.72820086,.0025281,98.7480,230.4553,15.0184,356.6275,0,U,31288,999,93838,.92223E-2,.59735E-3,0
FENGYUN 1C DEB,1999-025BPB,2025-04-05T18:07:35.893920,14.30675817,.0125468,98.4301,111.1311,267.2163,91.4655,0,U,31293,999,61655,.14094E-3,.356E-5,0
FENGYUN 1C DEB,1999-025BPC,2025-04-03T22:48:43.233696,14.14779941,.0100222,98.5373,100.3037,347.4650,12.4034,0,U,31294,999,93278,.10775E-2,.2138E-4,0
FENGYUN 1C DEB,1999-025BPD,2025-04-06T12:46:54.504192,13.96731644,.0076944,98.3353,305.0575,232.3229,127.0940,0,U,31295,999,92010,.58039E-4,.44E-6,0
FENGYUN 1C DEB,1999-025BPE,2025-04-06T21:40:36.361632,14.58045360,.0026464,99.0747,346.9788,263.2206,96.5978,0,U,31296,999,93695,.75431E-2,.34979E-3,0
FENGYUN 1C DEB,1999-025BPF,2025-04-06T18:51:46.833408,14.55832568,.0142183,98.9011,216.3190,162.1675,354.2297,0,U,31297,999,95677,.11659E-2,.5806E-4,0
FENGYUN 1C DEB,1999-025BPJ,2025-04-06T20:31:44.518368,14.13708555,.0061425,99.5531,159.1081,35.8910,24.5213,0,U,31300,999,92642,.22234E-2,.423E-4,0
FENGYUN 1C DEB,1999-025BPL,2025-04-06T23:31:11.040960,14.25545125,.0029153,99.4235,120.1835,50.0521,22.1970,0,U,31302,999,92797,.27664E-2,.6528E-4,0
FENGYUN 1C DEB,1999-025BPM,2025-04-06T19:39:26.090208,14.10895618,.0011942,98.7206,120.4861,141.4136,218.7891,0,U,31303,999,92794,.20197E-3,.32E-5,0
FENGYUN 1C DEB,1999-025BPP,2025-04-06T22:57:17.431200,14.27327846,.0020678,98.8590,174.6271,94.4949,80.8181,0,U,31311,999,92655,.33759E-2,.8248E-4,0
FENGYUN 1C DEB,1999-025BPQ,2025-04-05T11:23:10.991328,14.00541596,.005747,98.8352,89.2926,213.1808,298.9953,0,U,31312,999,91628,.54378E-3,.777E-5,0
FENGYUN 1C DEB,1999-025BPR,2025-04-06T16:13:52.464288,14.21868339,.0044991,99.0331,354.8875,176.8685,183.2782,0,U,31313,999,93508,.53688E-3,.1149E-4,0
FENGYUN 1C DEB,1999-025BPS,2025-04-06T17:25:54.645888,14.04642992,.0078551,98.8113,97.8200,337.8580,21.9201,0,U,31314,999,57304,.67142E-3,.1061E-4,0
FENGYUN 1C DEB,1999-025BPX,2025-04-06T17:30:14.518944,13.75723865,.0170771,98.8434,13.5333,33.9786,355.1713,0,U,31319,999,90250,.37546E-3,.364E-5,0
FENGYUN 1C DEB,1999-025BPZ,2025-04-04T22:49:58.344672,14.13646745,.0030213,98.7448,179.4470,174.5261,185.6248,0,U,31321,999,53826,.31054E-3,.545E-5,0
FENGYUN 1C DEB,1999-025BQA,2025-04-06T12:04:28.762752,13.72849992,.0237898,98.5884,185.8200,319.6078,49.6237,0,U,31322,999,58842,.35885E-3,.365E-5,0
FENGYUN 1C DEB,1999-025BQB,2025-04-06T07:22:05.890368,14.25499191,.0033902,99.4354,115.6582,73.9317,286.5589,0,U,31323,999,60410,.36247E-2,.8578E-4,0
FENGYUN 1C DEB,1999-025BQC,2025-04-05T17:31:20.221824,14.14504352,.0049124,99.1209,11.9212,291.9770,67.6186,0,U,31324,999,92937,.31379E-3,.562E-5,0
FENGYUN 1C DEB,1999-025BQD,2025-04-06T12:25:25.918176,14.14694545,.0074137,98.9880,188.4365,209.3300,150.3702,0,U,31325,999,56237,.38005E-2,.7472E-4,0
FENGYUN 1C DEB,1999-025BQF,2025-04-06T14:49:04.690560,14.99053288,.0107451,98.9701,57.7184,105.5872,255.7237,0,U,31327,999,96339,.22322E-2,.30592E-3,0
FENGYUN 1C DEB,1999-025BQG,2025-04-06T03:55:09.605568,14.28791629,.0103542,98.4543,77.1406,234.2751,124.8765,0,U,31328,999,93884,.18241E-3,.444E-5,0
FENGYUN 1C DEB,1999-025BQJ,2025-04-06T19:58:52.470336,14.72516581,.0021059,98.9084,231.5639,234.8292,286.9858,0,U,31330,999,93417,.11268E-1,.72517E-3,0
FENGYUN 1C DEB,1999-025BQK,2025-04-06T07:45:51.421248,14.00540843,.0054953,98.9020,129.1623,156.6866,203.6809,0,U,31331,999,60351,.12116E-3,.14E-5,0
FENGYUN 1C DEB,1999-025BQL,2025-04-06T14:23:28.502016,14.10928174,.0050456,98.7153,114.2861,17.0782,107.4497,0,U,31332,999,92443,.17009E-2,.3047E-4,0
FENGYUN 1C DEB,1999-025BQM,2025-04-05T21:01:13.233504,14.25551228,.010062,98.4432,119.6706,42.6812,318.2130,0,U,31333,999,93016,.16232E-2,.4009E-4,0
FENGYUN 1C DEB,1999-025BQQ,2025-04-06T22:11:21.635808,14.38053603,.0094983,98.4929,155.1857,144.8820,29.0221,0,U,31336,999,94199,.77349E-3,.2423E-4,0
FENGYUN 1C DEB,1999-025BQS,2025-04-05T06:39:26.399232,14.17645096,.0077211,98.7385,299.0991,111.9897,248.9504,0,U,31338,999,60091,.65391E-2,.13679E-3,0
FENGYUN 1C DEB,1999-025BQT,2025-04-06T06:59:03.279552,14.11230358,.0074011,98.7274,119.8735,317.2133,42.3292,0,U,31339,999,92144,.19099E-2,.3494E-4,0
FENGYUN 1C DEB,1999-025BQV,2025-04-06T11:20:23.449632,14.50166879,.0056791,99.5682,103.3825,7.7346,150.0857,0,U,31341,999,93987,.39781E-2,.15761E-3,0
FENGYUN 1C DEB,1999-025BQW,2025-04-04T01:27:39.561984,14.36456978,.0111696,98.9030,41.3734,242.9515,116.0235,0,U,31342,999,94263,.28088E-3,.834E-5,0
FENGYUN 1C DEB,1999-025BRA,2025-04-06T13:07:34.545504,15.01582167,.0130857,98.8435,26.6729,117.7459,243.7104,0,U,31346,999,95730,.13951E-2,.21718E-3,0
FENGYUN 1C DEB,1999-025BRC,2025-04-06T19:19:22.725696,14.31889725,.0036903,99.0964,35.1384,74.1770,313.2779,0,U,31348,999,92670,.25877E-2,.6939E-4,0
FENGYUN 1C DEB,1999-025BRE,2025-04-05T05:58:36.018336,14.33873861,.0068398,98.9415,258.2795,141.5978,219.0102,0,U,31350,999,66648,.17164E-2,.4863E-4,0
FENGYUN 1C DEB,1999-025BRF,2025-04-01T09:57:57.382272,14.06590721,.0094399,98.7766,85.4821,49.7557,311.1821,0,U,31351,999,57785,.86802E-3,.1456E-4,0
FENGYUN 1C DEB,1999-025BRK,2025-04-06T18:17:25.713888,15.08429726,.0032835,98.8451,199.0503,40.4135,110.6382,0,U,31355,999,95397,.60496E-2,.96464E-3,0
FENGYUN 1C DEB,1999-025BRM,2025-04-06T01:06:22.421376,14.18485745,.0048833,98.6395,133.9192,294.9536,94.6620,0,U,31357,999,93150,.3668E-4,.33E-6,0
FENGYUN 1C DEB,1999-025BRN,2025-04-06T23:23:06.494208,14.80263990,.0073354,98.9283,356.9614,208.2696,151.4524,0,U,31358,999,93843,.66425E-2,.53251E-3,0
FENGYUN 1C DEB,1999-025BRR,2025-04-04T05:43:34.853376,14.17571167,.0046462,98.5237,79.3835,78.8774,281.7621,0,U,31361,999,92986,.30627E-3,.587E-5,0
FENGYUN 1C DEB,1999-025BRS,2025-04-05T05:36:05.003136,14.17167585,.0019528,98.6430,96.4014,98.1343,262.2048,0,U,31362,999,93013,.37323E-3,.711E-5,0
FENGYUN 1C DEB,1999-025BRU,2025-04-06T19:16:13.736928,14.11489176,.009937,99.2532,207.9163,128.9438,232.0640,0,U,31364,999,91347,.63711E-2,.12074E-3,0
FENGYUN 1C DEB,1999-025BRV,2025-04-05T10:46:38.029728,14.38310288,.0043223,98.6775,177.1835,245.9809,113.6850,0,U,31365,999,93012,.43361E-2,.13321E-3,0
FENGYUN 1C DEB,1999-025BRX,2025-04-06T22:38:34.952640,14.46296968,.0101812,98.7739,342.7192,47.1955,323.5002,0,U,31367,999,94854,.11792E-2,.4459E-4,0
FENGYUN 1C DEB,1999-025BRZ,2025-04-05T18:17:18.178080,14.19080498,.0054429,98.5952,84.2025,303.9687,181.4759,0,U,31369,999,60767,.52892E-3,.1079E-4,0
FENGYUN 1C DEB,1999-025BSA,2025-04-06T18:00:36.234432,14.09336017,.0032877,98.7507,103.7350,284.4393,75.3130,0,U,31370,999,92772,.67753E-3,.1143E-4,0
FENGYUN 1C DEB,1999-025BSB,2025-04-06T09:14:19.902048,14.03821327,.007837,98.7875,137.8018,227.1792,132.2771,0,U,31371,999,92233,.15525E-2,.2472E-4,0
FENGYUN 1C DEB,1999-025BSC,2025-04-06T20:45:22.306464,14.24240880,.0038263,99.3605,71.1217,67.0240,293.4966,0,U,31372,999,92291,.391E-2,.9049E-4,0
FENGYUN 1C DEB,1999-025BSG,2025-04-06T15:44:34.498176,14.56073674,.005471,98.8430,357.2024,313.5762,46.0898,0,U,31376,999,94497,.34619E-2,.15547E-3,0
FENGYUN 1C DEB,1999-025BSJ,2025-04-06T20:10:28.383456,13.79545631,.0170758,100.7851,311.6282,105.7463,256.2589,0,U,31378,999,90777,.13549E-2,.1503E-4,0
FENGYUN 1C DEB,1999-025BSM,2025-04-05T11:49:03.824832,14.35936130,.0202053,98.5020,182.0726,60.7196,301.4019,0,U,31381,999,93793,.17691E-2,.6437E-4,0
FENGYUN 1C DEB,1999-025BSP,2025-04-06T09:43:44.965920,14.04980930,.0108322,99.0862,158.0059,293.3743,76.8909,0,U,31383,999,91853,.13396E-2,.2226E-4,0
FENGYUN 1C DEB,1999-025BSQ,2025-04-06T22:32:34.702656,13.83295268,.0450365,98.4443,86.9943,8.5391,18.1969,0,U,31384,999,89567,.67734E-2,.16328E-3,0
FENGYUN 1C DEB,1999-025BSR,2025-04-05T11:19:17.617152,14.43581639,.013565,98.9621,172.4323,82.5654,290.4640,0,U,31385,999,94989,.44755E-3,.1643E-4,0
FENGYUN 1C DEB,1999-025BSS,2025-04-06T13:17:02.027616,13.84612680,.0199478,98.4491,135.9662,249.6911,108.2710,0,U,31386,999,90398,.28847E-2,.3743E-4,0
FENGYUN 1C DEB,1999-025BST,2025-04-06T22:12:03.842208,14.13180055,.0243147,99.2051,328.5090,153.6775,207.6992,0,U,31387,999,92768,.4539E-3,.1077E-4,0
FENGYUN 1C DEB,1999-025BSU,2025-04-06T18:29:36.847968,14.07267684,.0046872,98.7882,91.3793,184.1486,350.1376,0,U,31388,999,92925,.18158E-3,.265E-5,0
FENGYUN 1C DEB,1999-025BSV,2025-04-06T20:53:16.539648,14.49526107,.0038981,99.0530,241.8531,215.2753,298.0435,0,U,31389,999,92864,.93336E-2,.36277E-3,0
FENGYUN 1C DEB,1999-025BSW,2025-04-06T21:57:23.999904,14.43036561,.0112459,98.8089,249.1570,312.2612,205.3840,0,U,31410,999,94145,.13192E-2,.4722E-4,0
FENGYUN 1C DEB,1999-025BSX,2025-04-06T15:31:23.075040,14.27318354,.0101089,98.6959,159.4589,264.8995,251.2844,0,U,31411,999,90911,.65885E-3,.1658E-4,0
FENGYUN 1C DEB,1999-025BSY,2025-04-06T20:28:13.114848,14.08210626,.0085898,98.5391,53.7446,326.9664,32.6158,0,U,31412,999,57473,.34064E-2,.5977E-4,0
FENGYUN 1C DEB,1999-025BTB,2025-04-06T13:41:27.801888,14.28591371,.0065936,99.6206,22.5569,67.1007,293.7113,0,U,31415,999,59256,.25437E-2,.6489E-4,0
FENGYUN 1C DEB,1999-025BTC,2025-04-06T19:59:35.940768,14.40059001,.0133729,99.0779,132.2590,267.5826,91.0045,0,U,31416,999,61922,.54221E-3,.1845E-4,0
FENGYUN 1C DEB,1999-025BTG,2025-04-06T01:42:15.405696,14.39634506,.0139397,97.5649,23.0060,18.2590,352.2488,0,U,31420,999,61386,.17978E-2,.6265E-4,0
FENGYUN 1C DEB,1999-025BTJ,2025-04-06T11:18:40.114368,14.09249975,.003333,98.7536,100.3193,288.4815,223.2394,0,U,31422,999,92136,.80514E-3,.1365E-4,0
FENGYUN 1C DEB,1999-025BTK,2025-04-06T16:04:11.733600,14.22757595,.0036079,98.5601,84.1903,200.4930,159.4803,0,U,31423,999,93412,.2957E-3,.625E-5,0
FENGYUN 1C DEB,1999-025BTL,2025-04-06T14:36:07.593408,14.08108255,.0095029,98.5102,155.0638,96.6926,264.5071,0,U,31424,999,59650,.4235E-3,.712E-5,0
FENGYUN 1C DEB,1999-025BTN,2025-04-06T10:17:05.203680,13.87997398,.0331379,98.5643,273.5177,155.0804,238.7437,0,U,31426,999,90098,.7044E-2,.12968E-3,0
FENGYUN 1C DEB,1999-025BTP,2025-04-06T05:37:15.175488,14.52065233,.0035736,98.6626,196.0976,67.6715,292.8261,0,U,31427,999,93238,.64571E-2,.26389E-3,0
FENGYUN 1C DEB,1999-025BTQ,2025-04-05T15:10:45.860736,14.40234595,.0065358,99.0136,53.1974,174.9157,359.0273,0,U,31428,999,93893,.17992E-2,.5794E-4,0
FENGYUN 1C DEB,1999-025BTR,2025-04-05T02:26:12.395904,14.21352921,.0016146,98.7120,147.4202,71.6386,317.9399,0,U,31429,999,92377,.18616E-2,.4026E-4,0
FENGYUN 1C DEB,1999-025BTS,2025-04-06T22:29:24.931968,14.24272193,.0027782,98.7602,160.6743,48.6337,126.0757,0,U,31430,999,92560,.18664E-2,.4282E-4,0
FENGYUN 1C DEB,1999-025BTV,2025-04-06T18:17:38.635008,14.22252738,.0105554,98.4175,10.9453,41.0354,22.8038,0,U,31433,999,91995,.49353E-2,.11575E-3,0
FENGYUN 1C DEB,1999-025BTX,2025-04-06T21:03:16.691328,14.52741333,.0150204,99.0135,249.5286,212.7189,146.4634,0,U,31435,999,94744,.66416E-3,.3102E-4,0
FENGYUN 1C DEB,1999-025BTY,2025-04-06T23:28:52.402656,14.74065720,.0065053,98.8989,282.2602,308.0452,209.1122,0,U,31436,999,93176,.68061E-2,.46581E-3,0
FENGYUN 1C DEB,1999-025BTZ,2025-04-06T15:44:04.031808,14.38595790,.0013332,98.8676,168.7197,265.9677,93.9985,0,U,31437,999,92910,.36904E-2,.11279E-3,0
FENGYUN 1C DEB,1999-025BUB,2025-04-06T19:36:50.248800,13.94905707,.014001,98.9213,110.9235,128.7109,43.7260,0,U,31439,999,59747,.11054E-2,.157E-4,0
FENGYUN 1C DEB,1999-025BUC,2025-04-06T16:25:00.455520,14.33654532,.0037646,98.7488,181.3779,2.3761,357.7594,0,U,31440,999,92739,.2819E-2,.7841E-4,0
FENGYUN 1C DEB,1999-025BUD,2025-04-04T08:32:41.288352,14.58505576,.0134216,99.3369,283.2146,23.3860,337.3364,0,U,31441,999,60393,.83751E-2,.44275E-3,0
FENGYUN 1C DEB,1999-025BUE,2025-04-04T11:13:48.629280,14.33214755,.0080515,98.5341,183.8942,39.7894,320.9157,0,U,31442,999,93746,.98842E-3,.2774E-4,0
FENGYUN 1C DEB,1999-025BUF,2025-04-06T22:32:14.269056,14.44980849,.0202745,99.2137,174.5679,118.9691,243.1990,0,U,31443,999,63330,.31917E-2,.14309E-3,0
FENGYUN 1C DEB,1999-025BUG,2025-04-06T00:53:23.367264,14.61504610,.0075123,98.9225,16.7946,126.2718,234.5452,0,U,31444,999,93817,.46612E-2,.24086E-3,0
FENGYUN 1C DEB,1999-025BUK,2025-04-06T19:33:51.137280,14.23709492,.0230989,99.0173,131.8122,354.2374,5.6154,0,U,31447,999,61295,.4056E-3,.1167E-4,0
FENGYUN 1C DEB,1999-025BUL,2025-04-06T18:35:30.090048,14.26775705,.0059294,98.5102,114.8289,216.5001,143.2132,0,U,31448,999,60738,.12388E-2,.3015E-4,0
FENGYUN 1C DEB,1999-025BUM,2025-04-05T10:06:32.222592,14.33313256,.0144649,98.5827,156.2744,292.3638,66.2272,0,U,31449,999,94036,.37367E-3,.1108E-4,0
FENGYUN 1C DEB,1999-025BUP,2025-04-06T22:45:52.079616,14.13224190,.00315,98.7903,143.6926,201.0609,281.4662,0,U,31451,999,92481,.67421E-3,.1225E-4,0
FENGYUN 1C DEB,1999-025BUQ,2025-04-06T22:18:40.317120,14.14718684,.0041589,98.6424,91.5188,122.6672,237.8524,0,U,31452,999,92673,.75119E-3,.1416E-4,0
FENGYUN 1C DEB,1999-025BUT,2025-04-06T05:05:02.760864,14.11065563,.0219794,98.5601,95.6585,46.4039,315.5143,0,U,31455,999,92570,.8345E-3,.1842E-4,0
FENGYUN 1C DEB,1999-025BUU,2025-04-06T12:57:37.150848,14.40718553,.0069057,98.5671,197.9709,344.4462,15.4604,0,U,31456,999,93862,.15011E-2,.4891E-4,0
FENGYUN 1C DEB,1999-025BUX,2025-04-06T00:07:25.799808,14.40858540,.0098029,98.1762,14.6291,172.1083,188.1677,0,U,31459,999,60943,.29695E-2,.10045E-3,0
FENGYUN 1C DEB,1999-025BVA,2025-04-05T08:06:07.962624,14.12641729,.0032208,98.7061,120.8736,199.4676,173.1665,0,U,31462,999,92306,.61919E-3,.111E-4,0
FENGYUN 1C DEB,1999-025BVB,2025-04-06T14:56:12.080256,14.35900086,.0217087,99.0524,65.0446,52.8512,309.2284,0,U,31463,999,61129,.13308E-2,.4997E-4,0
FENGYUN 1C DEB,1999-025BVC,2025-04-06T22:04:47.072928,14.12153310,.0043432,98.8237,147.9153,230.1288,305.7382,0,U,31464,999,91153,.52633E-3,.931E-5,0
FENGYUN 1C DEB,1999-025BVE,2025-04-05T11:57:15.246432,14.18185962,.0299978,99.0754,19.2876,303.9438,53.3550,0,U,31466,999,92767,.40194E-3,.1233E-4,0
FENGYUN 1C DEB,1999-025BVG,2025-04-06T17:38:40.574112,14.45298394,.016872,98.1624,102.0054,210.0157,149.1282,0,U,31468,999,63759,.70135E-3,.2886E-4,0
FENGYUN 1C DEB,1999-025BVK,2025-03-23T12:39:18.351936,14.12591306,.015512,97.9919,354.0246,46.5730,314.8233,0,U,31471,999,91859,.76872E-2,.1594E-3,0
FENGYUN 1C DEB,1999-025BVM,2025-04-04T01:24:46.818144,14.27721766,.0067325,98.5646,131.9360,37.8178,353.0791,0,U,31473,999,92663,.27333E-2,.6872E-4,0
FENGYUN 1C DEB,1999-025BVN,2025-04-06T09:04:15.876192,14.09224106,.0073463,99.1535,138.0807,185.0680,174.9754,0,U,31474,999,91442,.25911E-2,.4576E-4,0
FENGYUN 1C DEB,1999-025BVP,2025-04-04T09:40:38.341056,14.36440139,.0216675,98.9654,332.6487,130.0983,231.9418,0,U,31475,999,92454,.15538E-2,.5912E-4,0
FENGYUN 1C DEB,1999-025BVQ,2025-04-06T15:42:35.940960,14.20361261,.0055181,98.9116,168.1240,169.1943,191.0433,0,U,31476,999,92147,.24576E-2,.5302E-4,0
FENGYUN 1C DEB,1999-025BVR,2025-04-06T22:16:01.925184,14.02708686,.0110155,98.8704,92.8048,5.3187,354.9122,0,U,31477,999,91901,.54437E-3,.844E-5,0
FENGYUN 1C DEB,1999-025BVU,2025-04-06T21:18:16.139520,13.86780552,.0352227,98.3470,333.8165,192.4853,166.7409,0,U,31480,999,89929,.39092E-2,.7408E-4,0
FENGYUN 1C DEB,1999-025BVW,2025-04-04T12:24:43.900992,14.34451493,.0089988,98.3853,105.6009,314.6036,198.0684,0,U,31482,999,93512,.13631E-2,.3977E-4,0
FENGYUN 1C DEB,1999-025BVX,2025-04-06T20:09:54.461088,14.12589194,.0123152,102.5111,308.5157,116.7409,256.7891,0,U,31483,999,91174,.42137E-2,.8318E-4,0
FENGYUN 1C DEB,1999-025BVY,2025-04-01T11:55:55.768800,14.40390543,.0096821,101.8213,289.6432,117.3207,243.7866,0,U,31484,999,60552,.80496E-2,.27053E-3,0
FENGYUN 1C DEB,1999-025BVZ,2025-04-06T18:43:55.315776,13.38363953,.0457932,102.7071,220.7344,139.3575,224.2682,0,U,31485,999,87099,.64929E-2,.628E-4,0
FENGYUN 1C DEB,1999-025BWA,2025-04-06T08:05:27.016800,14.80817073,.0013127,102.2531,234.1577,235.3489,124.6470,0,U,31486,999,93212,.1597E-1,.125625E-2,0
FENGYUN 1C DEB,1999-025BWB,2025-04-06T16:50:22.838208,13.96418418,.0124499,102.4062,178.7179,189.4852,327.7803,0,U,31487,999,90920,.3101E-2,.4501E-4,0
FENGYUN 1C DEB,1999-025BWE,2025-04-06T16:09:08.781120,14.15347794,.0050423,99.3099,354.1175,250.1354,109.4380,0,U,31491,999,60188,.2661E-2,.5203E-4,0
FENGYUN 1C DEB,1999-025BWF,2025-04-05T20:35:50.934624,14.60032871,.00765,98.8529,242.8717,65.7121,295.2043,0,U,31492,999,92834,.68697E-2,.3448E-3,0
FENGYUN 1C DEB,1999-025BWG,2025-04-01T12:42:40.654080,13.92146263,.0119776,100.1248,13.8466,125.8744,235.3604,0,U,31493,999,56314,.12659E-2,.1668E-4,0
FENGYUN 1C DEB,1999-025BWJ,2025-04-06T09:23:59.980416,14.27441761,.0026668,99.1466,318.1296,179.4274,180.6940,0,U,31495,999,59817,.29121E-2,.7132E-4,0
FENGYUN 1C DEB,1999-025BWL,2025-04-05T05:39:36.605376,14.38751880,.016964,98.3493,85.0544,18.5417,352.7490,0,U,31497,999,93938,.75164E-3,.2683E-4,0
FENGYUN 1C DEB,1999-025BWM,2025-04-06T11:04:41.553120,13.75688610,.0225699,98.4645,94.9818,100.3507,262.3171,0,U,31498,999,89291,.36542E-2,.4217E-4,0
FENGYUN 1C DEB,1999-025BWS,2025-04-05T18:46:30.168768,14.21402704,.0051429,100.1227,285.5015,159.1934,201.1347,0,U,31503,999,60680,.21326E-2,.4669E-4,0
FENGYUN 1C DEB,1999-025BWU,2025-04-06T03:32:32.474976,15.03633956,.0012794,101.9057,347.8801,13.6396,346.5158,0,U,31505,999,93006,.16627E-1,.235539E-2,0
FENGYUN 1C DEB,1999-025BWW,2025-04-06T01:10:35.169888,14.50896643,.0120306,98.2186,134.1013,128.8132,262.4029,0,U,31507,999,94384,.11387E-2,.489E-4,0
FENGYUN 1C DEB,1999-025BWX,2025-04-06T17:45:44.053344,14.55158436,.0035994,98.6203,195.8975,17.1871,343.0535,0,U,31508,999,93280,.41792E-2,.18212E-3,0
FENGYUN 1C DEB,1999-025BWY,2025-04-05T13:24:59.178528,13.93548925,.0205909,99.0069,220.6290,184.5986,175.3288,0,U,31509,999,90462,.2914E-2,.4514E-4,0
FENGYUN 1C DEB,1999-025BWZ,2025-04-06T18:42:28.935648,14.23874929,.0037304,98.5503,102.6813,340.9667,193.0275,0,U,31510,999,92929,.11088E-2,.2515E-4,0
FENGYUN 1C DEB,1999-025BXA,2025-04-05T09:35:33.933984,14.26568100,.0111352,99.0506,254.9004,230.1667,128.9672,0,U,31511,999,92215,.26262E-2,.6723E-4,0
FENGYUN 1C DEB,1999-025BXB,2025-04-05T10:32:16.696032,14.42511535,.0146684,98.8310,342.0853,176.6454,356.8413,0,U,31512,999,61877,.1265E-2,.4724E-4,0
FENGYUN 1C DEB,1999-025BXC,2025-04-05T04:32:15.706752,14.29546334,.0031478,98.8566,187.0243,141.1528,219.1924,0,U,31513,999,69271,.58945E-2,.15139E-3,0
FENGYUN 1C DEB,1999-025BXD,2025-04-06T12:03:44.090496,14.19143767,.0055966,99.2573,345.9943,103.8392,256.9017,0,U,31514,999,65773,.26677E-2,.5627E-4,0
FENGYUN 1C DEB,1999-025BXF,2025-04-06T19:09:26.642592,14.24763492,.0149504,98.8071,211.3008,242.4168,271.2342,0,U,31516,999,92932,.86194E-3,.2209E-4,0
FENGYUN 1C DEB,1999-025BXJ,2025-04-01T17:56:59.888832,14.22768677,.0052262,98.5590,95.0611,263.8862,95.6360,0,U,31519,999,61138,.80694E-3,.1792E-4,0
FENGYUN 1C DEB,1999-025BXM,2025-04-06T11:50:45.979008,14.03492896,.004402,98.7264,124.9443,181.0339,179.0744,0,U,31522,999,91485,.10679E-2,.1645E-4,0
FENGYUN 1C DEB,1999-025BXN,2025-04-03T08:54:06.179040,14.13831229,.0039416,98.7907,145.5564,111.1234,309.9704,0,U,31523,999,92427,.4953E-4,.51E-6,0
FENGYUN 1C DEB,1999-025BXP,2025-04-06T21:23:37.041216,14.06680687,.0280466,99.3165,330.1775,95.7480,278.9054,0,U,31524,999,91789,.64701E-3,.1488E-4,0
FENGYUN 1C DEB,1999-025BXS,2025-04-05T07:04:48.768096,13.23163642,.0450012,98.8942,297.1389,193.9100,164.9279,0,U,31527,999,86864,.11397E-2,.788E-5,0
FENGYUN 1C DEB,1999-025BXW,2025-04-06T21:26:57.024384,14.33801523,.0249117,98.4093,148.3006,293.4117,64.1051,0,U,31531,999,60352,.12187E-2,.475E-4,0
FENGYUN 1C DEB,1999-025BXY,2025-04-06T10:16:26.010048,14.27108773,.0066052,98.9888,342.0424,353.9402,6.0971,0,U,31533,999,62552,.82342E-3,.2008E-4,0
FENGYUN 1C DEB,1999-025BYA,2025-03-21T10:56:39.874848,14.27249212,.0088093,98.0690,311.0958,234.7962,124.4949,0,U,31535,999,68131,.16017E-2,.4042E-4,0
FENGYUN 1C DEB,1999-025BYB,2025-04-06T16:41:08.660832,14.48622875,.0312683,98.2492,8.6435,193.9033,165.3404,0,U,31536,999,92631,.12942E-2,.9058E-4,0
FENGYUN 1C DEB,1999-025BYC,2025-03-31T05:18:29.007648,14.13773114,.037077,99.2835,231.4169,328.6430,29.3097,0,U,31537,999,89859,.21244E-2,.7742E-4,0
FENGYUN 1C DEB,1999-025BYD,2025-04-06T20:39:36.000576,14.78506673,.002875,98.2637,315.6618,7.0405,353.1203,0,U,31538,999,63289,.60639E-2,.44804E-3,0
FENGYUN 1C DEB,1999-025BYF,2025-04-06T15:11:56.642208,14.62122376,.0185507,99.0285,231.7315,347.1490,12.5014,0,U,31540,999,94643,.11882E-2,.7586E-4,0
FENGYUN 1C DEB,1999-025BYG,2025-04-06T18:43:43.178304,14.64831750,.0083645,98.9532,215.9690,290.7597,68.4656,0,U,31541,999,94759,.17207E-2,.962E-4,0
FENGYUN 1C DEB,1999-025BYH,2025-04-06T21:21:59.710752,14.21190124,.0047978,98.7487,153.1354,207.7934,152.0678,0,U,31542,999,92389,.22918E-2,.5003E-4,0
FENGYUN 1C DEB,1999-025BYK,2025-04-06T22:35:23.417664,14.13558349,.0031565,98.8507,150.9166,257.4767,102.2874,0,U,31544,999,92227,.13592E-2,.2529E-4,0
FENGYUN 1C DEB,1999-025BYM,2025-04-06T17:05:21.051744,14.10990493,.0151303,98.2492,186.0186,137.3557,223.9479,0,U,31546,999,91260,.38561E-2,.768E-4,0
FENGYUN 1C DEB,1999-025BYN,2025-04-04T21:15:46.053216,14.21317263,.0054249,99.0995,130.8140,251.7995,107.7271,0,U,31547,999,92332,.29657E-2,.6523E-4,0
FENGYUN 1C DEB,1999-025BYR,2025-04-06T19:16:29.345088,14.38666944,.0193802,98.3086,103.7111,305.2981,53.0216,0,U,31550,999,61859,.15933E-2,.6034E-4,0
